ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,calif
SLE,Sierra Leone,BX:15953,HS - Integrated Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,1.526,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.Alta
SLE,Sierra Leone,BX:15953,HS - Integrated Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,5.389,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,2.Media
SLE,Sierra Leone,BX:15953,HS - Integrated Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,1.232,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Baja
SLE,Sierra Leone,BX:15953,HS - Integrated Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2018,23.446,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.Alta
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,926.466,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,3.303,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Baja
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,0.783,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,44.891,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,1.19,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,20.645,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,2.834,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,22.826,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,3.919,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,15.423,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,471.919,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,7.835,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,1.442,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,61.041,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.Alta
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,15.864,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2014,12.003,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Baja
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,2.Media
SLE,Sierra Leone,BA:1629,LFS - Labour Force Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2014,19.595,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,4.43,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,230.954,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,238.44,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,28.666,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,374.981,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,27.778,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,14.524,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,94.174,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,89.875,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,3.868,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,14.278,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,6.146,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,109.571,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,981.966,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,114.504,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2019,196.798,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2019,161.679,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2019,203.952,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2019,11.044,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,5.95,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,219.076,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,245.189,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,32.193,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,361.262,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,29.322,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,12.712,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,81.709,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,82.11,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,6.429,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,12.775,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,6.362,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,119.037,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
