ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,catocup
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2014,94.703,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2014,16.011,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2014,6.628,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2014,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2014,668.897,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,29.844,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,63.53,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,98.181,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,144.965,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,842.746,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,12.259,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,3.585,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,5.045,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,16.485,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,24.053,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,1884.75,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,315.938,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,508.459,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,815.244,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_3,Status in employment (ICSE-93): 3. Own-account workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,745.856,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2012,550.226,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2012,51.493,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2012,19.537,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,97.257,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_5,Status in employment (ICSE-93): 5. Contributing family workers,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2012,114.349,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,3.TCP_fliares
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2012,NA,U,Unreliable,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,9.SD
AFG,Afghanistan,BB:6361,HIES - Households Living Conditions Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_6,Status in employment (ICSE-93): 6. Workers not classifiable by status,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2012,75.601,NA,NA,NA,NA,NA,NA,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,9.SD
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2019,117.873,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2019,119.254,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2019,137.861,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2019,64.992,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2019,816.418,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2019,1278.525,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_1,Status in employment (ICSE-93): 1. Employees,ECO_AGGREGATE_X,Economic activity (Aggregate): X - Not elsewhere classified,2019,9.131,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,9.SD,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2019,642.306,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,1.Agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2019,27.806,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2019,105.935,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2019,7.965,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
AGO,Angola,BA:13951,LFS - Employment Survey,EMP_TEMP_SEX_STE_ECO_NB,"Employment by sex, status in employment and economic activity (thousands)",SEX_T,Total,STE_ICSE93_2,Status in employment (ICSE-93): 2. Employers,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2019,164.087,B,Break in series,NA,NA,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing,2.No_agro,1.Asalariado_patr
